source,task,ctx,trial_or_sample,policy,budget,sal_ms,gen_ms,tokens_per_sec,vram_sal_mb,vram_gen_mb
longbench,musique,16384,14,KiaOmni_Gaussian,128,9546.7,2972.5,15.81,9995.4,6016.4
longbench,musique,16384,14,KiaOmni_Gaussian,256,9546.7,2997.2,15.68,9995.4,6037.2
longbench,musique,16384,14,KiaOmni_Gaussian,512,9546.7,2083.0,14.88,9995.4,6078.8
longbench,gov_report,4096,0,FullContext,98,1858.4,6686.6,14.36,6808.3,6490.2
longbench,gov_report,4096,0,FullContext,128,1858.4,6686.6,14.36,6808.3,6490.2
longbench,gov_report,4096,0,FullContext,256,1858.4,6686.6,14.36,6808.3,6490.2
longbench,gov_report,4096,0,FullContext,512,1858.4,6686.6,14.36,6808.3,6490.2
longbench,gov_report,4096,0,BlockSal,98,1858.4,5829.0,16.47,6808.3,6011.2
longbench,gov_report,4096,0,BlockSal,128,1858.4,5893.0,16.29,6808.3,6016.3
longbench,gov_report,4096,0,BlockSal,256,1858.4,5899.8,16.27,6808.3,6037.1
longbench,gov_report,4096,0,BlockSal,512,1858.4,5888.2,16.3,6808.3,6077.2
longbench,gov_report,4096,0,SnapKV,98,1858.4,5802.5,16.54,6808.3,6003.5
longbench,gov_report,4096,0,SnapKV,128,1858.4,5855.2,16.4,6808.3,6004.7
longbench,gov_report,4096,0,SnapKV,256,1858.4,5866.8,16.36,6808.3,6011.3
longbench,gov_report,4096,0,SnapKV,512,1858.4,5902.4,16.26,6808.3,6021.7
longbench,gov_report,4096,0,AdaSnapKV,98,1858.4,5882.8,16.32,6808.3,6018.3
longbench,gov_report,4096,0,AdaSnapKV,128,1858.4,5884.8,16.31,6808.3,6025.3
longbench,gov_report,4096,0,AdaSnapKV,256,1858.4,5940.3,16.16,6808.3,6055.0
longbench,gov_report,4096,0,AdaSnapKV,512,1858.4,5980.4,16.05,6808.3,6114.4
longbench,gov_report,4096,0,H2O,98,1858.4,5879.7,16.33,6808.3,6011.5
longbench,gov_report,4096,0,H2O,128,1858.4,5881.1,16.32,6808.3,6016.3
longbench,gov_report,4096,0,H2O,256,1858.4,5872.7,16.35,6808.3,6037.1
longbench,gov_report,4096,0,H2O,512,1858.4,5963.5,16.1,6808.3,6078.7
longbench,gov_report,4096,0,KiaOmni_σ8,98,1858.4,5860.6,16.38,6808.3,6011.5
longbench,gov_report,4096,0,KiaOmni_σ8,128,1858.4,5842.5,16.43,6808.3,6016.3
longbench,gov_report,4096,0,KiaOmni_σ8,256,1858.4,5868.3,16.36,6808.3,6037.1
longbench,gov_report,4096,0,KiaOmni_σ8,512,1858.4,5949.9,16.13,6808.3,6078.7
longbench,gov_report,4096,0,KiaOmni_Gaussian,98,1858.4,5882.6,16.32,6808.3,6011.5
longbench,gov_report,4096,0,KiaOmni_Gaussian,128,1858.4,5910.1,16.24,6808.3,6016.3
longbench,gov_report,4096,0,KiaOmni_Gaussian,256,1858.4,5881.5,16.32,6808.3,6037.1
longbench,gov_report,4096,0,KiaOmni_Gaussian,512,1858.4,5990.4,16.03,6808.3,6078.7
longbench,gov_report,4096,1,FullContext,98,2023.3,6731.9,14.26,6846.3,6510.0
longbench,gov_report,4096,1,FullContext,128,2023.3,6731.9,14.26,6846.3,6510.0
longbench,gov_report,4096,1,FullContext,256,2023.3,6731.9,14.26,6846.3,6510.0
longbench,gov_report,4096,1,FullContext,512,2023.3,6731.9,14.26,6846.3,6510.0
longbench,gov_report,4096,1,BlockSal,98,2023.3,5862.0,16.38,6846.3,6011.2
longbench,gov_report,4096,1,BlockSal,128,2023.3,5855.8,16.39,6846.3,6016.4
longbench,gov_report,4096,1,BlockSal,256,2023.3,5853.9,16.4,6846.3,6037.1
longbench,gov_report,4096,1,BlockSal,512,2023.3,5919.3,16.22,6846.3,6078.7
longbench,gov_report,4096,1,SnapKV,98,2023.3,5771.2,16.63,6846.3,6003.5
longbench,gov_report,4096,1,SnapKV,128,2023.3,5854.0,16.4,6846.3,6004.3
longbench,gov_report,4096,1,SnapKV,256,2023.3,5899.1,16.27,6846.3,6014.7
longbench,gov_report,4096,1,SnapKV,512,2023.3,5856.2,16.39,6846.3,6029.0
longbench,gov_report,4096,1,AdaSnapKV,98,2023.3,5876.4,16.34,6846.3,6017.3
longbench,gov_report,4096,1,AdaSnapKV,128,2023.3,5838.7,16.44,6846.3,6024.0
longbench,gov_report,4096,1,AdaSnapKV,256,2023.3,5878.0,16.33,6846.3,6052.6
longbench,gov_report,4096,1,AdaSnapKV,512,2023.3,6008.7,15.98,6846.3,6109.7
longbench,gov_report,4096,1,H2O,98,2023.3,5856.6,16.39,6846.3,6011.5
longbench,gov_report,4096,1,H2O,128,2023.3,5922.3,16.21,6846.3,6016.4
longbench,gov_report,4096,1,H2O,256,2023.3,5864.7,16.37,6846.3,6037.1
longbench,gov_report,4096,1,H2O,512,2023.3,5946.1,16.14,6846.3,6078.7
longbench,gov_report,4096,1,KiaOmni_σ8,98,2023.3,5864.3,16.37,6846.3,6011.5
longbench,gov_report,4096,1,KiaOmni_σ8,128,2023.3,5877.6,16.33,6846.3,6016.4
longbench,gov_report,4096,1,KiaOmni_σ8,256,2023.3,5908.7,16.25,6846.3,6037.1
longbench,gov_report,4096,1,KiaOmni_σ8,512,2023.3,5952.5,16.13,6846.3,6078.7
longbench,gov_report,4096,1,KiaOmni_Gaussian,98,2023.3,5865.0,16.37,6846.3,6011.5
longbench,gov_report,4096,1,KiaOmni_Gaussian,128,2023.3,5892.0,16.29,6846.3,6016.4
longbench,gov_report,4096,1,KiaOmni_Gaussian,256,2023.3,5874.1,16.34,6846.3,6037.1
longbench,gov_report,4096,1,KiaOmni_Gaussian,512,2023.3,5943.4,16.15,6846.3,6078.7
longbench,gov_report,4096,2,FullContext,98,870.6,6105.9,15.72,6212.1,6179.3
longbench,gov_report,4096,2,FullContext,128,870.6,6105.9,15.72,6212.1,6179.3
longbench,gov_report,4096,2,FullContext,256,870.6,6105.9,15.72,6212.1,6179.3
longbench,gov_report,4096,2,FullContext,512,870.6,6105.9,15.72,6212.1,6179.3
longbench,gov_report,4096,2,BlockSal,98,870.6,5868.1,16.36,6212.1,6011.1
longbench,gov_report,4096,2,BlockSal,128,870.6,5852.1,16.4,6212.1,6016.3
longbench,gov_report,4096,2,BlockSal,256,870.6,5874.3,16.34,6212.1,6037.1
longbench,gov_report,4096,2,BlockSal,512,870.6,5952.7,16.13,6212.1,6078.7
longbench,gov_report,4096,2,SnapKV,98,870.6,5811.0,16.52,6212.1,6003.5
longbench,gov_report,4096,2,SnapKV,128,870.6,5797.2,16.56,6212.1,6004.5
longbench,gov_report,4096,2,SnapKV,256,870.6,5840.1,16.44,6212.1,6014.7
longbench,gov_report,4096,2,SnapKV,512,870.6,5871.3,16.35,6212.1,6026.7
longbench,gov_report,4096,2,AdaSnapKV,98,870.6,5871.8,16.35,6212.1,6018.3
longbench,gov_report,4096,2,AdaSnapKV,128,870.6,5864.6,16.37,6212.1,6025.3
longbench,gov_report,4096,2,AdaSnapKV,256,870.6,5870.7,16.35,6212.1,6055.0
longbench,gov_report,4096,2,AdaSnapKV,512,870.6,5971.6,16.08,6212.1,6114.4
longbench,gov_report,4096,2,H2O,98,870.6,5887.6,16.31,6212.1,6011.5
longbench,gov_report,4096,2,H2O,128,870.6,5867.3,16.36,6212.1,6016.3
longbench,gov_report,4096,2,H2O,256,870.6,5862.1,16.38,6212.1,6037.1
longbench,gov_report,4096,2,H2O,512,870.6,5964.7,16.09,6212.1,6078.7
longbench,gov_report,4096,2,KiaOmni_σ8,98,870.6,5889.9,16.3,6212.1,6011.5
longbench,gov_report,4096,2,KiaOmni_σ8,128,870.6,5873.7,16.34,6212.1,6016.3
longbench,gov_report,4096,2,KiaOmni_σ8,256,870.6,5888.1,16.3,6212.1,6037.1
longbench,gov_report,4096,2,KiaOmni_σ8,512,870.6,5941.3,16.16,6212.1,6078.7
longbench,gov_report,4096,2,KiaOmni_Gaussian,98,870.6,5856.9,16.39,6212.1,6011.5
longbench,gov_report,4096,2,KiaOmni_Gaussian,128,870.6,5877.2,16.33,6212.1,6016.3
longbench,gov_report,4096,2,KiaOmni_Gaussian,256,870.6,5892.6,16.29,6212.1,6037.1
longbench,gov_report,4096,2,KiaOmni_Gaussian,512,870.6,5929.8,16.19,6212.1,6078.7
longbench,gov_report,4096,3,FullContext,98,1318.3,6478.9,14.82,6591.6,6377.2
longbench,gov_report,4096,3,FullContext,128,1318.3,6478.9,14.82,6591.6,6377.2
longbench,gov_report,4096,3,FullContext,256,1318.3,6478.9,14.82,6591.6,6377.2
longbench,gov_report,4096,3,FullContext,512,1318.3,6478.9,14.82,6591.6,6377.2
longbench,gov_report,4096,3,BlockSal,98,1318.3,5878.7,16.33,6591.6,6011.1
longbench,gov_report,4096,3,BlockSal,128,1318.3,5904.5,16.26,6591.6,6016.3
longbench,gov_report,4096,3,BlockSal,256,1318.3,5945.0,16.15,6591.6,6037.1
longbench,gov_report,4096,3,BlockSal,512,1318.3,6007.3,15.98,6591.6,6078.7
longbench,gov_report,4096,3,SnapKV,98,1318.3,5928.2,16.19,6591.6,6003.5
longbench,gov_report,4096,3,SnapKV,128,1318.3,5877.1,16.33,6591.6,6004.7
longbench,gov_report,4096,3,SnapKV,256,1318.3,5930.8,16.19,6591.6,6013.3
longbench,gov_report,4096,3,SnapKV,512,1318.3,5949.5,16.14,6591.6,6026.9
longbench,gov_report,4096,3,AdaSnapKV,98,1318.3,5879.5,16.33,6591.6,6018.3
longbench,gov_report,4096,3,AdaSnapKV,128,1318.3,5958.0,16.11,6591.6,6025.1
longbench,gov_report,4096,3,AdaSnapKV,256,1318.3,5979.8,16.05,6591.6,6054.8
longbench,gov_report,4096,3,AdaSnapKV,512,1318.3,6015.0,15.96,6591.6,6114.2
longbench,gov_report,4096,3,H2O,98,1318.3,5942.2,16.16,6591.6,6011.5
longbench,gov_report,4096,3,H2O,128,1318.3,5948.0,16.14,6591.6,6016.3
longbench,gov_report,4096,3,H2O,256,1318.3,5908.1,16.25,6591.6,6037.1
longbench,gov_report,4096,3,H2O,512,1318.3,5992.3,16.02,6591.6,6078.7
longbench,gov_report,4096,3,KiaOmni_σ8,98,1318.3,5889.8,16.3,6591.6,6011.5
longbench,gov_report,4096,3,KiaOmni_σ8,128,1318.3,5886.8,16.31,6591.6,6016.3
longbench,gov_report,4096,3,KiaOmni_σ8,256,1318.3,5886.4,16.31,6591.6,6037.1
longbench,gov_report,4096,3,KiaOmni_σ8,512,1318.3,5961.5,16.1,6591.6,6078.7
longbench,gov_report,4096,3,KiaOmni_Gaussian,98,1318.3,5887.9,16.3,6591.6,6011.5
longbench,gov_report,4096,3,KiaOmni_Gaussian,128,1318.3,5949.2,16.14,6591.6,6016.3
longbench,gov_report,4096,3,KiaOmni_Gaussian,256,1318.3,5886.4,16.31,6591.6,6037.1
longbench,gov_report,4096,3,KiaOmni_Gaussian,512,1318.3,5977.6,16.06,6591.6,6078.7
longbench,gov_report,4096,4,FullContext,98,2130.4,6896.4,13.92,6955.2,6566.8
longbench,gov_report,4096,4,FullContext,128,2130.4,6896.4,13.92,6955.2,6566.8
longbench,gov_report,4096,4,FullContext,256,2130.4,6896.4,13.92,6955.2,6566.8
longbench,gov_report,4096,4,FullContext,512,2130.4,6896.4,13.92,6955.2,6566.8
longbench,gov_report,4096,4,BlockSal,98,2130.4,5940.3,16.16,6955.2,6011.2
longbench,gov_report,4096,4,BlockSal,128,2130.4,5932.9,16.18,6955.2,6016.4
longbench,gov_report,4096,4,BlockSal,256,2130.4,5935.8,16.17,6955.2,6037.1
longbench,gov_report,4096,4,BlockSal,512,2130.4,6002.6,15.99,6955.2,6078.7
longbench,gov_report,4096,4,SnapKV,98,2130.4,5881.5,16.32,6955.2,6003.5
longbench,gov_report,4096,4,SnapKV,128,2130.4,5833.6,16.46,6955.2,6004.5
longbench,gov_report,4096,4,SnapKV,256,2130.4,5870.5,16.35,6955.2,6020.9
longbench,gov_report,4096,4,SnapKV,512,2130.4,5907.0,16.25,6955.2,6051.6
longbench,gov_report,4096,4,AdaSnapKV,98,2130.4,5858.0,16.39,6955.2,6018.5
longbench,gov_report,4096,4,AdaSnapKV,128,2130.4,5875.8,16.34,6955.2,6025.4
longbench,gov_report,4096,4,AdaSnapKV,256,2130.4,5910.5,16.24,6955.2,6055.5
longbench,gov_report,4096,4,AdaSnapKV,512,2130.4,6007.1,15.98,6955.2,6115.4
longbench,gov_report,4096,4,H2O,98,2130.4,5902.3,16.26,6955.2,6011.5
longbench,gov_report,4096,4,H2O,128,2130.4,5856.9,16.39,6955.2,6016.4
longbench,gov_report,4096,4,H2O,256,2130.4,5889.7,16.3,6955.2,6037.1
longbench,gov_report,4096,4,H2O,512,2130.4,5979.2,16.06,6955.2,6078.7
longbench,gov_report,4096,4,KiaOmni_σ8,98,2130.4,5861.5,16.38,6955.2,6011.5
longbench,gov_report,4096,4,KiaOmni_σ8,128,2130.4,5893.5,16.29,6955.2,6016.4
longbench,gov_report,4096,4,KiaOmni_σ8,256,2130.4,5900.5,16.27,6955.2,6037.1
longbench,gov_report,4096,4,KiaOmni_σ8,512,2130.4,5943.7,16.15,6955.2,6078.7
longbench,gov_report,4096,4,KiaOmni_Gaussian,98,2130.4,5844.1,16.43,6955.2,6011.5
longbench,gov_report,4096,4,KiaOmni_Gaussian,128,2130.4,5879.8,16.33,6955.2,6016.4
longbench,gov_report,4096,4,KiaOmni_Gaussian,256,2130.4,5890.9,16.3,6955.2,6037.1
longbench,gov_report,4096,4,KiaOmni_Gaussian,512,2130.4,5979.7,16.05,6955.2,6078.7
longbench,gov_report,4096,5,FullContext,98,2175.0,6899.1,13.91,6902.6,6539.4
longbench,gov_report,4096,5,FullContext,128,2175.0,6899.1,13.91,6902.6,6539.4
longbench,gov_report,4096,5,FullContext,256,2175.0,6899.1,13.91,6902.6,6539.4
longbench,gov_report,4096,5,FullContext,512,2175.0,6899.1,13.91,6902.6,6539.4
longbench,gov_report,4096,5,BlockSal,98,2175.0,5929.6,16.19,6902.6,6011.2
longbench,gov_report,4096,5,BlockSal,128,2175.0,5981.3,16.05,6902.6,6016.4
longbench,gov_report,4096,5,BlockSal,256,2175.0,5959.8,16.11,6902.6,6037.1
longbench,gov_report,4096,5,BlockSal,512,2175.0,6008.4,15.98,6902.6,6078.7
longbench,gov_report,4096,5,SnapKV,98,2175.0,5909.0,16.25,6902.6,6003.5
longbench,gov_report,4096,5,SnapKV,128,2175.0,5913.3,16.23,6902.6,6004.5
longbench,gov_report,4096,5,SnapKV,256,2175.0,5968.2,16.09,6902.6,6021.1
longbench,gov_report,4096,5,SnapKV,512,2175.0,5956.1,16.12,6902.6,6047.8
longbench,gov_report,4096,5,AdaSnapKV,98,2175.0,5956.8,16.12,6902.6,6018.0
longbench,gov_report,4096,5,AdaSnapKV,128,2175.0,5922.8,16.21,6902.6,6024.8
longbench,gov_report,4096,5,AdaSnapKV,256,2175.0,5972.3,16.07,6902.6,6054.0
longbench,gov_report,4096,5,AdaSnapKV,512,2175.0,6068.9,15.82,6902.6,6112.6
longbench,gov_report,4096,5,H2O,98,2175.0,5891.4,16.29,6902.6,6011.5
longbench,gov_report,4096,5,H2O,128,2175.0,5916.0,16.23,6902.6,6016.4
longbench,gov_report,4096,5,H2O,256,2175.0,5915.7,16.23,6902.6,6037.1
longbench,gov_report,4096,5,H2O,512,2175.0,5944.7,16.15,6902.6,6078.7
longbench,gov_report,4096,5,KiaOmni_σ8,98,2175.0,5886.4,16.31,6902.6,6011.5
longbench,gov_report,4096,5,KiaOmni_σ8,128,2175.0,5871.4,16.35,6902.6,6016.4
longbench,gov_report,4096,5,KiaOmni_σ8,256,2175.0,5870.9,16.35,6902.6,6037.1
longbench,gov_report,4096,5,KiaOmni_σ8,512,2175.0,5911.9,16.24,6902.6,6078.7
longbench,gov_report,4096,5,KiaOmni_Gaussian,98,2175.0,5881.8,16.32,6902.6,6011.5
longbench,gov_report,4096,5,KiaOmni_Gaussian,128,2175.0,5906.4,16.25,6902.6,6016.4
longbench,gov_report,4096,5,KiaOmni_Gaussian,256,2175.0,5943.2,16.15,6902.6,6037.1
longbench,gov_report,4096,5,KiaOmni_Gaussian,512,2175.0,5986.0,16.04,6902.6,6078.7
longbench,gov_report,4096,6,FullContext,98,2163.4,6922.0,13.87,6941.8,6559.8
longbench,gov_report,4096,6,FullContext,128,2163.4,6922.0,13.87,6941.8,6559.8
longbench,gov_report,4096,6,FullContext,256,2163.4,6922.0,13.87,6941.8,6559.8
longbench,gov_report,4096,6,FullContext,512,2163.4,6922.0,13.87,6941.8,6559.8
longbench,gov_report,4096,6,BlockSal,98,2163.4,5947.7,16.14,6941.8,6011.2
longbench,gov_report,4096,6,BlockSal,128,2163.4,5968.1,16.09,6941.8,6016.4
longbench,gov_report,4096,6,BlockSal,256,2163.4,5949.4,16.14,6941.8,6035.2
longbench,gov_report,4096,6,BlockSal,512,2163.4,5950.6,16.13,6941.8,6076.7
longbench,gov_report,4096,6,SnapKV,98,2163.4,5855.8,16.39,6941.8,6003.5
longbench,gov_report,4096,6,SnapKV,128,2163.4,5856.5,16.39,6941.8,6004.8
longbench,gov_report,4096,6,SnapKV,256,2163.4,5912.8,16.24,6941.8,6013.3
longbench,gov_report,4096,6,SnapKV,512,2163.4,5904.6,16.26,6941.8,6021.1
longbench,gov_report,4096,6,AdaSnapKV,98,2163.4,5851.2,16.41,6941.8,6018.3
longbench,gov_report,4096,6,AdaSnapKV,128,2163.4,5902.0,16.27,6941.8,6025.3
longbench,gov_report,4096,6,AdaSnapKV,256,2163.4,5883.9,16.32,6941.8,6055.0
longbench,gov_report,4096,6,AdaSnapKV,512,2163.4,6001.3,16.0,6941.8,6114.4
longbench,gov_report,4096,6,H2O,98,2163.4,5836.6,16.45,6941.8,6011.5
longbench,gov_report,4096,6,H2O,128,2163.4,5871.7,16.35,6941.8,6016.4
longbench,gov_report,4096,6,H2O,256,2163.4,5881.6,16.32,6941.8,6037.1
longbench,gov_report,4096,6,H2O,512,2163.4,5944.7,16.15,6941.8,6078.7
longbench,gov_report,4096,6,KiaOmni_σ8,98,2163.4,5832.0,16.46,6941.8,6011.5
longbench,gov_report,4096,6,KiaOmni_σ8,128,2163.4,5854.4,16.4,6941.8,6016.4
longbench,gov_report,4096,6,KiaOmni_σ8,256,2163.4,5846.2,16.42,6941.8,6037.1
longbench,gov_report,4096,6,KiaOmni_σ8,512,2163.4,5952.4,16.13,6941.8,6078.7
longbench,gov_report,4096,6,KiaOmni_Gaussian,98,2163.4,5931.1,16.19,6941.8,6011.5
longbench,gov_report,4096,6,KiaOmni_Gaussian,128,2163.4,5866.7,16.36,6941.8,6016.4
longbench,gov_report,4096,6,KiaOmni_Gaussian,256,2163.4,5911.2,16.24,6941.8,6037.1
longbench,gov_report,4096,6,KiaOmni_Gaussian,512,2163.4,5968.8,16.08,6941.8,6078.7
longbench,gov_report,4096,7,FullContext,98,2132.0,6842.5,14.03,6942.2,6560.0
longbench,gov_report,4096,7,FullContext,128,2132.0,6842.5,14.03,6942.2,6560.0
longbench,gov_report,4096,7,FullContext,256,2132.0,6842.5,14.03,6942.2,6560.0
longbench,gov_report,4096,7,FullContext,512,2132.0,6842.5,14.03,6942.2,6560.0
longbench,gov_report,4096,7,BlockSal,98,2132.0,5829.3,16.47,6942.2,6011.2
longbench,gov_report,4096,7,BlockSal,128,2132.0,5849.6,16.41,6942.2,6016.4
longbench,gov_report,4096,7,BlockSal,256,2132.0,5846.2,16.42,6942.2,6037.1
longbench,gov_report,4096,7,BlockSal,512,2132.0,5935.4,16.17,6942.2,6076.9
longbench,gov_report,4096,7,SnapKV,98,2132.0,5859.0,16.39,6942.2,6003.5
longbench,gov_report,4096,7,SnapKV,128,2132.0,5865.8,16.37,6942.2,6004.8
longbench,gov_report,4096,7,SnapKV,256,2132.0,5835.4,16.45,6942.2,6013.3
longbench,gov_report,4096,7,SnapKV,512,2132.0,5924.2,16.2,6942.2,6021.9
longbench,gov_report,4096,7,AdaSnapKV,98,2132.0,5865.3,16.37,6942.2,6018.3
longbench,gov_report,4096,7,AdaSnapKV,128,2132.0,5883.1,16.32,6942.2,6025.1
longbench,gov_report,4096,7,AdaSnapKV,256,2132.0,5875.0,16.34,6942.2,6054.8
longbench,gov_report,4096,7,AdaSnapKV,512,2132.0,6009.2,15.98,6942.2,6114.2
longbench,gov_report,4096,7,H2O,98,2132.0,5899.0,16.27,6942.2,6011.5
longbench,gov_report,4096,7,H2O,128,2132.0,5868.9,16.36,6942.2,6016.4
longbench,gov_report,4096,7,H2O,256,2132.0,5866.7,16.36,6942.2,6037.1
longbench,gov_report,4096,7,H2O,512,2132.0,5964.6,16.09,6942.2,6078.7
longbench,gov_report,4096,7,KiaOmni_σ8,98,2132.0,5860.1,16.38,6942.2,6011.5
longbench,gov_report,4096,7,KiaOmni_σ8,128,2132.0,5857.3,16.39,6942.2,6016.4
longbench,gov_report,4096,7,KiaOmni_σ8,256,2132.0,5875.9,16.34,6942.2,6037.1
longbench,gov_report,4096,7,KiaOmni_σ8,512,2132.0,5910.2,16.24,6942.2,6078.7
longbench,gov_report,4096,7,KiaOmni_Gaussian,98,2132.0,5823.1,16.49,6942.2,6011.5
longbench,gov_report,4096,7,KiaOmni_Gaussian,128,2132.0,5894.9,16.29,6942.2,6016.4
longbench,gov_report,4096,7,KiaOmni_Gaussian,256,2132.0,5889.4,16.3,6942.2,6037.1
longbench,gov_report,4096,7,KiaOmni_Gaussian,512,2132.0,5928.6,16.19,6942.2,6078.7
longbench,gov_report,4096,8,FullContext,98,2131.7,6841.8,14.03,6936.6,6557.1
longbench,gov_report,4096,8,FullContext,128,2131.7,6841.8,14.03,6936.6,6557.1
longbench,gov_report,4096,8,FullContext,256,2131.7,6841.8,14.03,6936.6,6557.1
longbench,gov_report,4096,8,FullContext,512,2131.7,6841.8,14.03,6936.6,6557.1
longbench,gov_report,4096,8,BlockSal,98,2131.7,5835.7,16.45,6936.6,6011.2
longbench,gov_report,4096,8,BlockSal,128,2131.7,5855.3,16.4,6936.6,6016.4
longbench,gov_report,4096,8,BlockSal,256,2131.7,5896.6,16.28,6936.6,6037.1
longbench,gov_report,4096,8,BlockSal,512,2131.7,5943.4,16.15,6936.6,6078.7
longbench,gov_report,4096,8,SnapKV,98,2131.7,5797.4,16.56,6936.6,6003.5
longbench,gov_report,4096,8,SnapKV,128,2131.7,5803.6,16.54,6936.6,6004.7
longbench,gov_report,4096,8,SnapKV,256,2131.7,5848.7,16.41,6936.6,6023.3
longbench,gov_report,4096,8,SnapKV,512,2131.7,5862.0,16.38,6936.6,6053.9
longbench,gov_report,4096,8,AdaSnapKV,98,2131.7,5855.7,16.39,6936.6,6018.1
longbench,gov_report,4096,8,AdaSnapKV,128,2131.7,5891.4,16.29,6936.6,6025.1
longbench,gov_report,4096,8,AdaSnapKV,256,2131.7,5869.1,16.36,6936.6,6054.8
longbench,gov_report,4096,8,AdaSnapKV,512,2131.7,5999.4,16.0,6936.6,6114.1
longbench,gov_report,4096,8,H2O,98,2131.7,5851.6,16.41,6936.6,6011.5
longbench,gov_report,4096,8,H2O,128,2131.7,5838.1,16.44,6936.6,6016.4
longbench,gov_report,4096,8,H2O,256,2131.7,5851.1,16.41,6936.6,6037.1
longbench,gov_report,4096,8,H2O,512,2131.7,5892.0,16.29,6936.6,6078.7
longbench,gov_report,4096,8,KiaOmni_σ8,98,2131.7,5848.9,16.41,6936.6,6011.5
longbench,gov_report,4096,8,KiaOmni_σ8,128,2131.7,5863.6,16.37,6936.6,6016.4
longbench,gov_report,4096,8,KiaOmni_σ8,256,2131.7,5856.8,16.39,6936.6,6037.1
longbench,gov_report,4096,8,KiaOmni_σ8,512,2131.7,5907.9,16.25,6936.6,6078.7
longbench,gov_report,4096,8,KiaOmni_Gaussian,98,2131.7,5836.9,16.45,6936.6,6011.5
longbench,gov_report,4096,8,KiaOmni_Gaussian,128,2131.7,5840.8,16.44,6936.6,6016.4
longbench,gov_report,4096,8,KiaOmni_Gaussian,256,2131.7,5813.6,16.51,6936.6,6037.1
longbench,gov_report,4096,8,KiaOmni_Gaussian,512,2131.7,5945.7,16.15,6936.6,6078.7
longbench,gov_report,4096,9,FullContext,98,2195.9,6842.1,14.03,6958.0,6568.3
longbench,gov_report,4096,9,FullContext,128,2195.9,6842.1,14.03,6958.0,6568.3
longbench,gov_report,4096,9,FullContext,256,2195.9,6842.1,14.03,6958.0,6568.3
longbench,gov_report,4096,9,FullContext,512,2195.9,6842.1,14.03,6958.0,6568.3
longbench,gov_report,4096,9,BlockSal,98,2195.9,5846.6,16.42,6958.0,6011.2
longbench,gov_report,4096,9,BlockSal,128,2195.9,5839.2,16.44,6958.0,6016.4
longbench,gov_report,4096,9,BlockSal,256,2195.9,5903.8,16.26,6958.0,6037.1
longbench,gov_report,4096,9,BlockSal,512,2195.9,5940.4,16.16,6958.0,6078.7
longbench,gov_report,4096,9,SnapKV,98,2195.9,5838.9,16.44,6958.0,6003.5
longbench,gov_report,4096,9,SnapKV,128,2195.9,5902.8,16.26,6958.0,6004.5
longbench,gov_report,4096,9,SnapKV,256,2195.9,5931.5,16.18,6958.0,6018.3
longbench,gov_report,4096,9,SnapKV,512,2195.9,5916.9,16.22,6958.0,6034.7
longbench,gov_report,4096,9,AdaSnapKV,98,2195.9,5908.8,16.25,6958.0,6017.8
longbench,gov_report,4096,9,AdaSnapKV,128,2195.9,5859.4,16.38,6958.0,6024.6
longbench,gov_report,4096,9,AdaSnapKV,256,2195.9,5917.0,16.22,6958.0,6053.7
longbench,gov_report,4096,9,AdaSnapKV,512,2195.9,5998.0,16.01,6958.0,6112.0
longbench,gov_report,4096,9,H2O,98,2195.9,5872.0,16.35,6958.0,6011.5
longbench,gov_report,4096,9,H2O,128,2195.9,5849.9,16.41,6958.0,6016.4
longbench,gov_report,4096,9,H2O,256,2195.9,5884.2,16.31,6958.0,6037.1
longbench,gov_report,4096,9,H2O,512,2195.9,5929.8,16.19,6958.0,6078.7
longbench,gov_report,4096,9,KiaOmni_σ8,98,2195.9,5878.5,16.33,6958.0,6011.5
longbench,gov_report,4096,9,KiaOmni_σ8,128,2195.9,5896.0,16.28,6958.0,6016.4
longbench,gov_report,4096,9,KiaOmni_σ8,256,2195.9,5892.4,16.29,6958.0,6037.1
longbench,gov_report,4096,9,KiaOmni_σ8,512,2195.9,5970.1,16.08,6958.0,6078.7
longbench,gov_report,4096,9,KiaOmni_Gaussian,98,2195.9,5853.9,16.4,6958.0,6011.5
longbench,gov_report,4096,9,KiaOmni_Gaussian,128,2195.9,5876.7,16.34,6958.0,6016.4
longbench,gov_report,4096,9,KiaOmni_Gaussian,256,2195.9,5935.2,16.17,6958.0,6037.1
longbench,gov_report,4096,9,KiaOmni_Gaussian,512,2195.9,5936.9,16.17,6958.0,6078.7
longbench,gov_report,4096,10,FullContext,98,1544.8,6627.9,14.48,6697.8,6432.6
longbench,gov_report,4096,10,FullContext,128,1544.8,6627.9,14.48,6697.8,6432.6
longbench,gov_report,4096,10,FullContext,256,1544.8,6627.9,14.48,6697.8,6432.6
longbench,gov_report,4096,10,FullContext,512,1544.8,6627.9,14.48,6697.8,6432.6
longbench,gov_report,4096,10,BlockSal,98,1544.8,5857.7,16.39,6697.8,6011.2
longbench,gov_report,4096,10,BlockSal,128,1544.8,5896.0,16.28,6697.8,6016.3
longbench,gov_report,4096,10,BlockSal,256,1544.8,5865.9,16.37,6697.8,6035.2
longbench,gov_report,4096,10,BlockSal,512,1544.8,5918.6,16.22,6697.8,6076.7
longbench,gov_report,4096,10,SnapKV,98,1544.8,5837.4,16.45,6697.8,6003.5
